ID,Contract,LocationID,BranchCode,Status,created_date,stopdate
10704,HNFD30842,4,10,1,8/1/2013 20:14,
10705,BDD030621,65,0,1,32:22.2,
10706,SGFD80661,8,2,1,36:23.9,
10707,SGFD80806,8,2,1,14:04.3,
10708,QID000147,55,0,1,17:51.4,
10709,SGFD80069,8,2,1,31:51.6,
10710,DNFD80011,61,1,1,41:32.9,
10711,DNFD80011,61,1,1,15:39.5,
10712,SGFD80386,8,5,1,42:11.4,
10713,BGD009333,240,0,1,58:17.9,
10714,HNFD30880,4,3,1,57:57.2,
10715,SGFD80836,8,2,1,05:11.7,
10716,SGFD80814,8,16,1,45:36.2,
10717,SGFD80644,8,4,1,07:09.4,
10718,HUD011161,54,0,1,23:57.7,
10719,SGD030347,8,6,1,30:48.9,
10720,KGD005105,77,0,1,04:58.2,
10721,SGFD80768,8,10,1,20:35.4,
10722,NTD018757,58,0,1,55:54.5,
10723,HNFD80391,4,6,1,44:43.9,
10724,HNFD80332,4,2,1,18:26.6,
10725,HNFD80411,4,1,1,54:58.5,
10726,HNFD80326,4,6,1,13:00.0,
10727,DTD004597,67,0,1,53:47.3,
10728,SGFD80535,8,16,1,24:23.1,
10729,TND016297,280,0,1,47:35.3,
10730,HNFD30860,4,3,1,34:19.2,
10731,HNFD80465,4,2,1,23:21.9,
10732,HNFD80139,4,2,1,43:56.2,
10733,SGD333842,8,7,1,39:00.8,
10734,CTD030738,71,0,1,01:03.5,
10735,SGFD80852,8,2,1,27:07.5,
10736,HNFD80411,4,1,1,49:37.4,
10737,HNFD80466,4,2,1,16:01.1,
10738,SGFD22562,8,13,1,26:29.3,
10739,SGFD80769,8,9,1,27:52.5,
10740,AGFD00078,76,0,1,15:47.2,
10741,HND262472,4,8,1,53:31.7,
10742,SGFD80165,8,12,1,11:51.0,
10743,SGFD80353,8,3,1,26:46.7,
10744,KGD010737,77,0,1,45:17.4,
10745,SGFD80064,8,5,1,28:26.6,
10746,TND007999,280,0,1,20:56.9,
10747,SGFD80816,8,2,1,33:10.8,
10748,HNFD80213,4,3,1,01:08.7,
10749,HNFD80524,4,3,1,04:50.0,
10750,HNFD80343,4,3,1,47:21.8,
10751,SGFD80888,8,2,1,16:26.4,
10752,HNFD80437,4,2,1,31:01.1,
10753,BTD012572,62,0,1,00:26.4,
10754,SGFD80761,8,5,1,36:29.4,
10755,SGFD80761,8,5,1,46:55.0,
10756,BDFD01623,65,3,1,19:43.5,
10757,NTD003913,58,0,1,20:58.6,
10758,DND042414,61,2,1,44:10.4,
10759,SGFD80435,8,14,1,39:43.7,
10760,DND005445,61,2,1,07:32.2,
10761,SGFD22599,8,14,1,41:26.4,
10762,CTD003883,71,0,1,19:41.9,
10763,AGD007052,76,0,1,09:24.3,
10764,HNFD80167,4,2,1,05:12.4,
10765,DLD012195,500,0,1,09:20.1,
10766,SGFD22594,8,11,1,44:44.1,
10767,SGFD80278,8,5,1,47:01.1,
10768,SGFD80732,8,5,1,56:23.7,
10769,HNFD80303,4,2,1,57:23.7,
10770,HND496305,4,2,1,50:21.6,
10771,HNFD80552,4,2,1,51:53.8,
10772,HNFD80437,4,2,1,11:24.5,
10773,SGFD22677,8,14,1,13:59.7,
10774,HNFD30963,4,8,1,59:24.7,
10775,BDFD80034,65,1,1,27:47.6,
10776,BDFD80034,65,1,1,45:00.3,
10777,DAD016634,511,0,1,10:34.5,
10778,HNFD80425,4,1,1,33:17.3,
10779,DLD012207,500,0,1,34:02.7,
10780,SGD334752,8,9,1,36:32.8,
10781,HUD015804,54,0,1,53:31.2,
10782,HNFD80625,4,4,1,05:18.5,
10783,HND031398,4,8,1,07:28.3,
10784,HNFD80293,4,1,1,28:09.3,
10785,SGD336970,8,3,1,36:19.4,
10786,SGD507861,8,5,1,08:52.6,
10787,DND010550,61,2,1,59:11.2,
10788,SGFD80518,8,13,1,03:33.5,
10789,HND058706,4,5,1,16:37.3,
10790,BDFD01747,65,1,1,33:17.4,
10791,AGD010655,76,0,1,07:41.0,
10792,HNFD30848,4,2,1,37:46.6,
10793,HNFD80436,4,1,1,46:50.2,
10794,CTFD00703,71,0,1,43:09.5,
10795,HNFD80316,4,2,1,43:31.4,
10796,HNFD80253,4,1,1,16:21.1,
10797,HNFD80602,4,1,1,39:39.4,
10798,SGFD80387,8,4,1,36:57.6,
10799,SGFD80022,8,13,1,59:05.8,
10800,HND069908,4,1,1,11:51.1,
10801,HNFD80470,4,8,1,45:20.0,
10802,SGFD80571,8,2,1,24:19.7,
10803,SGD471901,8,5,1,31:16.9,
10804,HNFD80552,4,2,1,55:07.3,
10805,HND327311,4,4,1,11:33.3,
10806,DND004847,61,1,1,49:52.0,
10807,SGD194334,8,2,1,39:53.8,
10808,BGD009414,240,0,1,30:11.2,
10809,SGFD80676,8,14,1,45:36.1,
10810,HNFD80537,4,8,1,05:47.8,
10811,HNFD80577,4,1,1,24:30.5,
10812,SGFD80102,8,14,1,26:06.0,
10813,SGFD21568,8,4,1,08:00.1,
10814,TND008294,280,0,1,20:47.6,
10815,SGFD80191,8,10,1,19:49.1,
10816,HNFD80249,4,2,1,28:36.5,
10817,SGFD80266,8,10,1,03:21.2,
10818,HNFD80283,4,5,1,08:09.1,
10819,HNFD80283,4,5,1,11:54.7,
10820,HNFD80476,4,4,1,18:12.0,
10821,BDFD80019,65,1,1,09:42.5,
10822,SGFD80213,8,15,1,17:35.1,
10823,SGFD80213,8,15,1,34:38.9,
10824,HUD014290,54,0,1,43:25.9,
10825,SGFD80213,8,15,1,50:34.0,
10826,SGD664636,8,5,1,52:08.1,
10827,SGD666421,8,4,1,54:56.1,
10828,SGFD80695,8,13,1,59:59.1,
10829,SGFD80025,8,14,1,43:04.0,
10830,BDD000026,65,1,1,11:04.3,
10831,SGFD80262,8,15,1,54:17.4,
10832,SGFD80262,8,15,1,21:38.4,
10833,VTFD00776,64,0,1,30:30.4,
10834,HNFD80437,4,2,1,39:21.7,
10835,SGD003247,8,3,1,27:29.4,
10836,SGFD80927,8,4,1,29:32.9,
10837,HND133958,4,2,1,17:02.7,
10838,SGFD22676,8,16,1,45:01.1,
10839,BDD041613,65,0,1,50:44.7,
10840,DNFD01646,61,1,1,50:32.9,
10841,HND486473,4,3,1,10:25.1,
10842,TGD009304,73,0,1,49:14.7,
10843,SGFD23265,8,16,1,57:48.6,
10844,BDFD80038,65,1,1,14:09.3,
10845,CMFD08605,780,0,1,25:45.8,
10846,HNFD30842,4,10,1,43:42.1,
10847,BDD041613,65,0,1,26:47.6,
10848,SGD666716,8,2,1,14:01.4,
10849,SGFD22676,8,16,1,04:13.8,
10850,SGFD81059,8,16,1,11:11.0,
10851,HND021160,4,1,1,54:53.6,
10852,BDFD80016,65,1,1,26:49.6,
10853,SGFD23025,8,2,1,45:10.5,
10854,SGFD80882,8,12,1,00:27.1,
10855,SGFD23255,8,14,1,08:14.3,
10856,SGD004478,8,2,1,34:44.2,
10857,SGD610967,8,6,1,18:05.1,
10858,SGFD80895,8,4,1,48:39.8,
10859,SGD512321,8,3,1,54:14.4,
10860,SGD666149,8,3,1,57:38.2,
10861,CTD031332,71,0,1,33:51.1,
10862,TGD006437,73,0,1,34:09.6,
10863,SGFD80324,8,3,1,52:38.1,
10864,TGD009304,73,0,1,25:26.8,
10865,SGD645450,8,14,1,30:57.8,
10866,BDD016832,65,0,1,41:43.5,
10867,HND375474,4,2,1,09:54.4,
10868,SGD519339,8,13,1,11:27.9,
10869,DAFD00589,511,2,1,06:04.5,
10870,HND187017,4,1,1,32:30.4,
10871,TID002448,66,0,1,49:38.1,
10872,SGD051265,8,10,1,52:33.0,
10873,SGD024189,8,13,1,13:41.9,
10874,NTD008428,58,0,1,40:56.7,
10875,HUD006927,54,0,1,37:23.9,
10876,SGDF00787,8,2,1,11:15.0,
10877,SGD393394,8,9,1,50:01.3,
10878,SGFD80311,8,14,1,06:07.9,
10879,BDFD01798,65,1,1,43:56.2,
10880,BDFD01798,65,1,1,58:16.1,
10881,LSD000188,25,0,1,24:19.6,
10882,HND448494,4,3,1,59:28.1,
10883,SGD301371,8,15,1,57:55.2,
10884,SGD472896,8,5,1,05:27.2,
10885,HNFD30021,4,11,1,21:05.2,
10886,HND006319,4,2,1,32:28.2,
10887,SGD393394,8,9,1,07:33.1,
10888,SGFD80487,8,12,1,12:59.1,
10889,SGD666421,8,4,1,46:22.3,
10890,SGD491485,8,13,1,48:51.7,
10891,HND268845,4,8,1,50:03.0,
10892,AGD014160,76,0,1,13:17.5,
10893,SGFD80505,8,5,1,49:54.9,
10894,SGDF00265,8,13,1,52:53.1,
10895,DNFD01646,61,1,1,57:34.1,
10896,DNFD01646,61,1,1,07:03.9,
10897,SGD301371,8,15,1,09:20.3,
10898,AGD014157,76,0,1,10:12.1,
10899,SGFD23160,8,16,1,21:40.8,
10900,SGFD20238,8,5,1,03:15.8,
10901,HNFD80602,4,1,1,44:37.5,
10902,SGFD22324,8,14,1,53:56.4,
10903,HNFD30594,4,2,1,11:25.2,
10904,SGFD23167,8,3,1,26:33.3,
10905,SGD301371,8,15,1,24:51.9,
10906,SGFD23167,8,3,1,50:03.7,
10907,HUD015996,54,0,1,35:59.3,
10908,BDD041758,65,0,1,35:22.7,
10909,HND156035,4,1,1,15:37.3,
10910,TND008294,280,0,1,38:27.6,
10911,BDFD02116,65,3,1,27:17.9,
10912,HND125315,4,3,1,52:31.1,
10913,HND348298,4,7,1,42:39.7,
10914,SGD664528,8,2,1,20:49.4,
10915,SGFD23182,8,3,1,09:50.4,
10916,DAD027673,511,0,1,33:00.1,
10917,SGFD23186,8,12,1,31:33.6,
10918,HND059694,4,4,1,32:47.4,
10919,DLD012374,500,0,1,40:57.9,
10920,HND125224,4,6,1,54:54.3,
10921,HND365015,4,6,1,52:09.7,
10922,HND030637,4,1,1,08:14.9,
10923,SGD159137,8,3,1,11:07.6,
10924,DAD026654,511,0,1,13:21.0,
10925,BDD009092,65,1,1,08:35.8,
10926,HPD026571,31,0,1,24:40.6,
10927,SGFD22326,8,5,1,8/22/2013 21:56,
10928,BGD009046,240,0,1,07:01.6,
10929,SGD664089,8,2,1,22:30.6,
10930,SGD630672,8,5,1,29:00.5,
10931,HND066195,4,1,1,46:24.2,
10932,SGFD23178,8,3,1,29:04.6,
10933,SGD045185,8,16,1,14:31.9,
10934,SGD515908,8,11,1,46:29.5,
10935,HND125315,4,3,1,11:54.9,
10936,SGD668813,8,5,1,13:05.7,
10937,SGD501012,8,2,1,40:01.2,
10938,CTD031518,71,0,1,09:42.8,
10939,BDD041703,65,0,1,35:01.3,
10940,SGD612812,8,14,1,03:54.8,
10941,DTD000970,67,0,1,01:37.5,
10942,HND133029,4,13,1,39:07.1,
10943,SGD371002,8,5,1,50:32.9,
10944,SGD669231,8,9,1,51:16.4,
10945,HNFD31929,4,6,1,04:14.3,
10946,SGD037455,8,11,1,19:27.5,
10947,HND261275,4,1,1,43:06.6,
10948,VLD002281,70,0,1,08:18.7,
10949,HNFD30409,4,3,1,38:08.5,
10950,HND030637,4,1,1,36:53.0,
10951,DND013597,61,1,1,00:51.0,
10952,DAD027686,511,0,1,26:10.9,
10953,SGD665910,8,13,1,43:00.1,
10954,VTFD00780,64,0,1,02:41.0,
10955,SGD238926,8,2,1,40:32.2,
10956,HNFD80308,4,1,1,18:20.0,
10957,BDFD80023,65,2,1,07:12.6,
10958,SGD604210,8,2,1,53:30.8,
10959,HND045364,4,1,1,41:00.8,
10960,SGFD23291,8,3,1,57:28.2,
10961,DNFD01665,61,1,1,00:18.1,
10962,HNFD80542,4,2,1,35:05.9,
10963,DAD022550,511,0,1,06:32.4,
10964,SGFD80317,8,9,1,22:53.8,
10965,CMD001230,780,0,1,17:31.1,
10966,HNFD80548,4,2,1,46:51.4,
10967,HND177232,4,8,1,15:54.5,
10968,CMD001133,780,0,1,03:12.6,
10969,HDD010768,320,1,1,28:44.7,
10970,SGD170993,8,3,1,40:16.9,
10971,SGFD23177,8,9,1,44:32.2,
10972,SGFD80390,8,13,1,28:15.5,
10973,TND011168,280,0,1,49:10.9,
10974,SGD178674,8,3,1,16:39.3,
10975,SGD037661,8,2,1,16:38.5,
10976,HND039134,4,4,1,29:29.9,
10977,SGD521902,8,2,1,04:11.9,
10978,VLD000462,70,0,1,27:46.3,
10979,HND553747,4,10,1,28:17.9,
10980,SGD371002,8,5,1,32:00.0,
10981,HNFD31506,4,6,1,18:43.9,
10982,SGFD23087,8,10,1,22:05.6,
10983,TID001947,66,0,1,16:56.1,
10984,SGD599001,8,14,1,01:35.4,
10985,HND091652,4,1,1,43:52.8,
10986,HND538725,4,2,1,25:41.6,
10987,HNFD31516,4,2,1,07:28.0,
10988,AGD012240,76,0,1,56:11.8,
10989,SGD426139,8,4,1,02:48.3,
10990,QAD005232,510,0,1,26:22.1,
10991,SGD201772,8,3,1,26:22.7,
10992,HYD003450,321,0,1,05:13.7,
10993,SGD203650,8,15,1,59:55.5,
10994,SGD295011,8,2,1,12:43.7,
10995,SGFD23430,8,8,1,04:09.6,
10996,HND487341,4,2,1,50:42.0,
10997,PTFD80001,210,0,1,13:41.8,
10998,SGFD22335,8,4,1,16:07.9,
10999,SGD295011,8,2,1,05:27.5,
11000,SGD352950,8,11,1,14:11.6,
11001,HND443473,4,1,1,32:41.4,
11002,HND022521,4,1,1,50:24.9,
11003,SGD385477,8,9,1,50:43.1,
11004,BDD041237,65,0,1,41:05.5,
11005,SGD254150,8,11,1,00:20.1,
11006,BDFD02208,65,1,1,44:59.1,
11007,HND516006,4,5,1,50:08.1,
11008,HND154693,4,5,1,52:42.4,
11009,BDD005657,65,1,1,48:55.0,
11010,SGD052638,8,13,1,04:58.3,
11011,SGDF00649,8,14,1,14:17.3,
11012,HND349476,4,5,1,52:20.9,
11013,SGD232193,8,2,1,27:28.7,
11014,SGD591069,8,15,1,25:19.3,
11015,SGD591069,8,15,1,45:42.3,
11016,BDD010327,65,1,1,47:25.5,
11017,HPD018570,31,1,1,51:51.2,
11018,SGD431851,8,13,1,30:49.5,
11019,SGD431851,8,13,1,07:42.1,
11020,HNFD31941,4,7,1,46:11.7,
11021,SGFD22908,8,12,1,25:55.3,
11022,SGD668185,8,9,1,21:43.6,
11023,SGD169709,8,13,1,30:17.4,
11024,SGDF00649,8,14,1,02:04.1,
11025,SGFD80512,8,4,1,20:43.6,
11026,SGD140636,8,12,1,12:26.8,
11027,VLFD00122,70,0,1,29:05.9,
11028,VTD020915,64,0,1,35:14.4,
11029,HNFD32634,4,6,1,34:29.9,
11030,SGD603536,8,4,1,26:36.9,
11031,HNFD80372,4,3,1,30:14.4,
11032,HND341402,4,3,1,36:56.6,
11033,SGD076776,8,2,1,22:28.1,
11034,SGD061148,8,14,1,28:18.5,
11035,SGD061148,8,14,1,39:30.5,
11036,DAD028130,511,0,1,53:01.4,
11037,SGFD23479,8,4,1,19:14.8,
11038,CTD022333,71,0,1,46:40.2,
11039,AGFD00136,76,0,1,55:17.6,
11040,AGFD00136,76,0,1,21:20.1,
11041,SGD625333,8,3,1,51:48.9,
11042,SGFD23503,8,15,1,37:36.1,
11043,DND039909,61,3,1,04:31.5,
11044,BDD042379,65,0,1,43:20.3,
11045,DND035432,61,0,1,47:59.3,
11046,HND158885,4,2,1,41:07.8,
11047,CMD000755,780,0,1,38:23.7,
11048,SGFD22674,8,3,1,23:08.6,
11049,SGFD23515,8,4,1,00:36.8,
11050,SGD272570,8,5,1,47:32.8,
11051,SGFD19750,8,5,1,40:48.8,
11052,HNFD80102,4,3,1,37:52.4,
11053,SGD024893,8,3,1,53:10.8,
11054,DND008632,61,1,1,58:59.4,
11055,VTD001801,64,0,1,00:04.5,
11056,QAD004712,510,0,1,15:28.3,
11057,VTFD00800,64,0,1,37:48.6,
11058,CMD000589,780,0,1,25:22.4,
11059,SGD455108,8,5,1,32:28.7,
11060,SGD259823,8,3,1,35:59.1,
11061,SGD473040,8,13,1,42:49.4,
11062,SGD169422,8,4,1,01:33.5,
11063,HND193088,4,13,1,59:28.4,
11064,HNFD29491,4,5,1,14:43.6,
11065,HPD027321,31,0,1,39:19.4,
11066,SGFD80308,8,2,1,53:52.6,
11067,SGD140617,8,14,1,07:41.1,
11068,SGD248616,8,11,1,28:15.5,
11069,SGD070790,8,2,1,12:48.3,
11070,SGFD23479,8,4,1,36:41.8,
11071,HND165919,4,13,1,56:30.5,
11072,SGD210096,8,4,1,09:15.8,
11073,SGD225374,8,11,1,03:34.5,
11074,SGD445980,8,15,1,29:56.0,
11075,SGD272058,8,3,1,43:57.3,
11076,SGFD23552,8,16,1,39:16.4,
11077,SGD026976,8,2,1,07:18.9,
11078,SGD308861,8,11,1,07:33.5,
11079,HND375240,4,3,1,22:49.8,
11080,SGD456866,8,12,1,42:59.1,
11081,SGD230181,8,3,1,17:20.6,
11082,BDD042309,65,0,1,01:39.3,
11083,SGD435814,8,13,1,31:51.2,
11084,HNFD12337,4,7,1,37:18.4,
11085,HND032662,4,3,1,25:26.0,
11086,HNFD80332,4,2,1,38:45.1,
11087,SGD132299,8,4,1,59:24.3,
11088,VTD009932,64,0,1,20:45.6,
11089,SGD290263,8,3,1,06:33.8,
11090,SGD412226,8,10,1,02:44.5,
11091,SGD117608,8,8,1,11:00.4,
11092,SGD412226,8,10,1,32:38.9,
11093,TID008777,66,0,1,08:03.8,
11094,AGD013910,76,0,1,52:29.5,
11095,SGD373247,8,2,1,26:22.6,
11096,HND129183,4,2,1,33:56.6,
11097,SGD209128,8,2,1,36:48.8,
11098,DLD012636,500,0,1,21:31.4,
11099,SGD332081,8,6,1,33:53.2,
11100,SGD668609,8,3,1,52:36.0,
11101,SGD018318,8,3,1,49:44.5,
11102,HND253264,4,6,1,08:53.4,
11103,SGD045119,8,3,1,13:56.7,
11104,BDD020784,65,0,1,18:57.5,
11105,AGD005633,76,0,1,38:34.6,
11106,HND051048,4,6,1,48:31.1,
11107,SGD296373,8,2,1,41:44.8,
11108,SGD252566,8,4,1,03:04.3,
11109,CTD012622,71,0,1,05:39.8,
11110,HPFD00438,31,3,1,29:10.6,
11111,SGD159291,8,4,1,33:45.1,
11112,SGFD23531,8,11,1,34:38.3,
11113,SGD260434,8,3,1,57:06.0,
11114,HNFD30110,4,3,1,41:12.6,
11115,SGD356690,8,2,1,04:29.0,
11116,CTD030438,71,0,1,50:44.2,
11117,DND042129,61,1,1,56:36.4,
11118,SGD175803,8,5,1,50:26.4,
11119,HNFD20254,4,6,1,59:52.2,
11120,SGFD23651,8,3,1,03:06.3,
11121,SGFD80882,8,12,1,06:48.5,
11122,HND502296,4,4,1,50:57.2,
11123,HND431305,4,4,1,27:21.6,
11124,HNFD31555,4,13,1,58:30.4,
11125,DNFD01655,61,1,1,02:31.3,
11126,DND007521,61,2,1,07:03.5,
11127,NTD014459,58,0,1,34:05.8,
11128,SGD026473,8,5,1,24:34.9,
11129,SGD160132,8,15,1,48:54.1,
11130,SGD137156,8,3,1,13:06.5,
11131,SGD137156,8,3,1,40:27.8,
11132,BDD011758,65,1,1,31:50.1,
11133,SGD076217,8,3,1,40:55.6,
11134,SGD288417,8,13,1,20:46.0,
11135,SGD500693,8,13,1,15:47.7,
11136,HND281411,4,4,1,20:14.8,
11137,SGD049849,8,13,1,46:28.4,
11138,HND523758,4,1,1,59:48.5,
11139,SGD130003,8,2,1,31:06.9,
11140,SGFD80658,8,16,1,54:59.6,
11141,SGD307050,8,12,1,24:19.8,
11142,SGD307050,8,12,1,49:36.6,
11143,HND289598,4,2,1,06:53.6,
11144,SGD200570,8,2,1,44:09.5,
11145,HND413758,4,5,1,05:20.1,
11146,SGFD23563,8,13,1,10:30.7,
11147,SGD454961,8,4,1,52:18.7,
11148,HND431902,4,1,1,59:19.7,
11149,HND031398,4,8,1,40:26.1,
11150,HPD024029,31,0,1,49:37.9,
11151,DND009855,61,1,1,32:51.8,
11152,VTD011313,64,0,1,47:55.3,
11153,SGD661143,8,6,1,12:26.8,
11154,SGD452385,8,2,1,07:53.9,
11155,GLD010095,59,0,1,06:25.9,
11156,BDD029232,65,0,1,00:08.6,
11157,SGD273181,8,3,1,47:51.8,
11158,SGD025640,8,5,1,56:20.6,
11159,HND517947,4,1,1,10:48.5,
11160,SGD025640,8,5,1,22:25.1,
11161,BDD016294,65,0,1,22:06.4,
11162,SGD294640,8,5,1,51:14.5,
11163,HND253264,4,6,1,21:30.6,
11164,BDD022079,65,0,1,47:57.5,
11165,SGD115196,8,5,1,12:35.0,
11166,DND002769,61,1,1,50:24.0,
11167,SGD195362,8,4,1,04:20.1,
11168,SGD428374,8,3,1,21:15.0,
11169,SGD188994,8,5,1,49:03.8,
11170,SGD449265,8,9,1,18:44.0,
11171,SGD188994,8,5,1,9/17/2013 15:24,
11172,SGFD23684,8,11,1,30:06.3,
11173,VTD016700,64,0,1,27:38.2,
11174,SGD223111,8,2,1,27:48.6,
11175,SGD223111,8,2,1,53:21.6,
11176,BGD000853,240,0,1,03:50.2,
11177,HNFD80041,4,1,1,16:13.2,
11178,SGD236873,8,5,1,58:45.4,
11179,DNFD01683,61,1,1,44:37.8,
11180,PYD001244,57,0,1,57:47.6,
11181,SGD495526,8,5,1,30:56.8,
11182,SGD281883,8,15,1,01:36.0,
11183,SGFD23662,8,2,1,51:48.3,
11184,DNFD01683,61,1,1,26:26.8,
11185,DNFD01683,61,1,1,28:09.0,
11186,SGD136863,8,2,1,07:07.0,
11187,SGD236576,8,8,1,07:50.6,
11188,BDFD02272,65,1,1,14:52.3,
11189,SGD004013,8,3,1,50:46.7,
11190,BDD042581,65,0,1,13:04.0,
11191,SGD039085,8,11,1,24:04.3,
11192,HNFD27298,4,13,1,53:36.9,
11193,SGD246396,8,16,1,08:28.6,
11194,SGD668488,8,4,1,15:20.7,
11195,TBD006789,36,0,1,23:52.8,
11196,SGD264341,8,13,1,27:13.5,
11197,SGD044955,8,13,1,36:32.7,
11198,SGD132581,8,8,1,31:06.0,
11199,HND495029,4,1,1,35:40.7,
11200,SGD361265,8,2,1,54:01.7,
11201,BDFD02284,65,2,1,41:50.9,
11202,SGD025716,8,2,1,58:51.6,
11203,SGD029798,8,5,1,18:58.3,
11204,SGD093821,8,16,1,01:05.4,
11205,HNFD30437,4,2,1,09:01.3,
11206,HND181804,4,2,1,16:33.1,
11207,SGD670493,8,1,1,29:39.3,
11208,SGFD23515,8,4,1,30:40.9,
11209,BDFD02288,65,1,1,39:14.3,
11210,SGFD22359,8,14,1,11:07.0,
11211,SGD028811,8,2,1,29:18.3,
11212,BDFD02302,65,1,1,42:04.7,
11213,KGD000587,77,0,1,20:45.1,
11214,SGFD23738,8,5,1,04:17.8,
11215,SGD500571,8,14,1,20:08.9,
11216,SGD170534,8,5,1,22:38.0,
11217,HND403068,4,2,1,31:59.7,
11218,SGD281633,8,13,1,57:16.6,
11219,SGD417851,8,12,1,44:45.3,
11220,SGD267573,8,12,1,49:10.2,
11221,SGD033927,8,5,1,44:39.6,
11222,SGD224116,8,4,1,19:32.5,
11223,SGD208186,8,4,1,21:23.2,
11224,SGD413546,8,14,1,55:55.7,
11225,NTD000292,58,0,1,32:42.3,
11226,HPD003392,31,2,1,12:49.9,
11227,SGD352952,8,11,1,04:56.3,
11228,SGD029495,8,14,1,15:40.6,
11229,HND136912,4,2,1,24:19.1,
11230,HNFD29500,4,8,1,38:15.1,
11231,SGD415428,8,3,1,44:31.9,
11232,SGD339778,8,12,1,50:19.6,
11233,BND004512,241,0,1,56:41.7,
11234,SGFD80806,8,2,1,21:45.6,
11235,AGD006528,76,0,1,31:20.3,
11236,SGD121902,8,3,1,12:20.7,
11237,SGD202320,8,2,1,09:28.4,
11238,BTD015477,62,0,1,10:24.5,
11239,SGD314285,8,3,1,17:12.2,
11240,HND054465,4,3,1,23:01.4,
11241,SGD264515,8,16,1,19:50.4,
11242,DLD012777,500,0,1,41:42.7,
11243,SGD480898,8,10,1,30:39.8,
11244,TID001089,66,0,1,38:50.3,
11245,HPFD00508,31,1,1,10:33.8,
11246,HNFD30479,4,1,1,40:02.2,
11247,HNFD31550,4,1,1,41:43.3,
11248,SGFD23658,8,4,1,12:52.5,
11249,BDFD02307,65,3,1,22:49.1,
11250,BDFD02307,65,3,1,53:49.2,
11251,SGFD23658,8,4,1,35:28.3,
11252,KGD000362,77,0,1,34:33.3,
11253,HND377579,4,2,1,08:43.6,
11254,SGFD23683,8,4,1,09:22.0,
11255,SGD162093,8,15,1,14:34.3,
11256,SGD253984,8,3,1,18:54.3,
11257,CTFD00800,71,0,1,12:39.2,
11258,SGD679232,8,12,1,38:03.2,
11259,BDFD02303,65,3,1,13:00.1,
11260,SGD259649,8,2,1,19:21.5,
11261,HUD011189,54,0,1,36:01.5,
11262,HND253264,4,6,1,51:29.9,
11263,SGD259649,8,2,1,59:16.5,
11264,HND474327,4,8,1,17:03.7,
11265,SGD260171,8,13,1,09:52.7,
11266,QAD005515,510,0,1,56:45.6,
11267,SGD130739,8,2,1,35:55.1,
11268,SGD238869,8,3,1,42:04.6,
11269,SGFD80097,8,12,1,45:53.5,
11270,SGD130739,8,2,1,53:02.2,
11271,SGFD23817,8,13,1,47:10.8,
11272,SGD012951,8,2,1,10:27.3,
11273,SGD126560,8,2,1,54:43.1,
11274,SGFD23928,8,11,1,58:34.7,
11275,SGD153234,8,16,1,24:57.3,
11276,SGD153234,8,16,1,31:22.2,
11277,QTD001410,53,0,1,01:07.9,
11278,SGD260171,8,13,1,49:41.3,
11279,CMFD07017,780,0,1,45:08.2,
11280,SGD266837,8,2,1,05:39.7,
11281,HND181804,4,2,1,58:07.2,
11282,SGD298390,8,15,1,03:14.0,
11283,SGFD23617,8,4,1,07:28.6,
11284,SGD049658,8,15,1,10:48.8,
11285,BDFD02310,65,3,1,11:31.1,
11286,SGFD23958,8,15,1,28:55.7,
11287,HNFD30450,4,1,1,30:17.1,
11288,SGD680264,8,13,1,05:42.4,
11289,BTD011756,62,0,1,14:33.0,
11290,HNFD30450,4,1,1,16:00.2,
11291,SGD121650,8,3,1,32:24.3,
11292,SGD135434,8,16,1,42:08.4,
11293,SGFD22355,8,13,1,33:30.4,
11294,SGD053404,8,16,1,28:40.5,
11295,SGFD23979,8,10,1,32:41.5,
11296,BDD023055,65,3,1,44:45.6,
11297,AGD001794,76,0,1,56:58.6,
11298,SGFD22361,8,5,1,43:53.7,
11299,HND162236,4,5,1,11:38.7,
11300,SGFD23973,8,3,1,53:27.4,
11301,SGD201421,8,2,1,00:35.5,
11302,HNFD31570,4,13,1,45:48.2,
11303,SGFD23817,8,13,1,30:07.4,
11304,DND000025,61,1,1,34:39.2,
11305,HNFD32501,4,2,1,04:57.9,
11306,AGD015037,76,0,1,54:55.7,
11307,SGD209211,8,2,1,29:03.8,
11308,SGD222351,8,3,1,33:58.8,
11309,NTD020192,58,0,1,21:17.9,
11310,SGD079317,8,5,1,31:20.9,
11311,SGD130993,8,2,1,47:25.3,
11312,SGFD80009,8,5,1,59:07.9,
11313,SGFD80009,8,5,1,02:44.2,
11314,HNFD80001,4,13,1,45:31.9,
11315,SGD086018,8,2,1,59:06.4,
11316,SGD079317,8,5,1,20:35.8,
11317,HND071253,4,10,1,49:35.0,
11318,HND043580,4,3,1,52:25.2,
11319,HPFD00600,31,1,1,26:09.1,
11320,SGD273787,8,3,1,31:35.9,
11321,BDD035574,65,0,1,49:07.0,
11322,KGD005318,77,0,1,09:14.1,
11323,SGD363781,8,4,1,00:37.5,
11324,SGD270042,8,2,1,33:06.7,
11325,HND316431,4,2,1,19:53.5,
11326,SGD218346,8,2,1,36:59.9,
11327,SGFD22355,8,13,1,11:11.7,
11328,SGFD22355,8,13,1,26:03.7,
11329,CTD008399,71,0,1,43:50.5,
11330,SGD139290,8,15,1,50:29.5,
11331,VTFD00810,64,0,1,17:20.8,
