Transaction_ID,CustomerID,Purchase_Date,GMV
10081,2454373,7/1/2022,95000
10082,2241061,8/1/2022,75000
10083,2491456,8/1/2022,75000
10084,2898495,8/1/2022,95000
10085,3434763,8/1/2022,70000
10086,3479052,8/1/2022,90000
10087,1272382,6/1/2022,135000
10088,647793,6/1/2022,75000
10089,1803554,6/1/2022,75000
10090,3916332,6/1/2022,80000
10091,4135351,6/1/2022,70000
10092,1123756,7/1/2022,115000
10093,2492322,7/1/2022,75000
10094,2889315,7/1/2022,95000
10095,725579,7/1/2022,80000
10096,1425552,8/1/2022,95000
10097,2905290,8/1/2022,95000
10098,3660147,8/1/2022,70000
10099,760013,6/1/2022,105000
10100,3029746,7/1/2022,135000
10101,4023666,7/1/2022,70000
10102,2619308,8/1/2022,75000
10103,2950037,8/1/2022,75000
10104,3958642,8/1/2022,70000
10105,4222964,6/24/2022,16334
10106,2220515,7/1/2022,95000
10107,2507387,7/1/2022,75000
10108,2836412,7/1/2022,75000
10109,3462827,7/1/2022,90000
10110,2456851,8/1/2022,95000
10111,3178186,8/1/2022,75000
10112,3298759,8/1/2022,70000
10113,3409559,8/1/2022,70000
10114,243159,6/1/2022,90000
10115,296509,6/1/2022,105000
10116,1327723,6/1/2022,155000
10117,3545674,6/1/2022,70000
10118,3802083,7/1/2022,70000
10119,429848,8/1/2022,105000
10120,3214717,8/1/2022,90000
10121,1390831,6/1/2022,95000
10122,1999161,7/1/2022,95000
10123,961042,7/1/2022,95000
10124,1677758,8/1/2022,70000
10125,2991317,8/1/2022,75000
10126,3728335,8/1/2022,70000
10127,3625793,7/1/2022,63636
10128,86898,7/1/2022,85000
10129,1295281,7/1/2022,75000
10130,2850027,7/1/2022,75000
10131,3577231,7/1/2022,70000
10132,1578405,8/1/2022,65000
10133,2820481,8/1/2022,75000
10134,3842179,8/1/2022,60000
10135,2459343,6/1/2022,115000
10136,3889307,6/1/2022,70000
10137,4149866,6/1/2022,70000
10138,3714014,7/1/2022,70000
10139,3886717,7/1/2022,70968
10140,2692770,6/1/2022,70000
10141,3827624,6/1/2022,80000
10142,3770545,7/1/2022,60000
10143,2292494,8/1/2022,75000
10144,3557499,8/1/2022,70000
10145,488239,6/1/2022,75000
10146,3393476,6/1/2022,70000
10147,1175016,6/1/2022,75000
10148,1528114,6/1/2022,70000
10149,1955304,6/1/2022,95000
10150,3836917,6/1/2022,70000
10151,853030,7/1/2022,75000
10152,3584026,7/1/2022,70000
10153,2610750,8/1/2022,95000
10154,3835384,8/1/2022,60000
10155,1744490,6/1/2022,75000
10156,3056461,6/1/2022,75000
10157,1421541,7/1/2022,70000
10158,2972763,7/1/2022,75000
10159,3469789,7/1/2022,70000
10160,880786,7/1/2022,95000
10161,516735,8/1/2022,95000
10162,1692610,8/1/2022,72581
10163,1965391,8/1/2022,115000
10164,2697745,8/1/2022,75000
10165,2821676,8/1/2022,70000
10166,4207229,8/1/2022,70000
10167,1936895,6/1/2022,95000
10168,3721621,7/1/2022,63636
10169,2033981,8/1/2022,90000
10170,2442522,8/1/2022,135000
10171,3533374,6/1/2022,70000
10172,2068317,7/1/2022,95000
10173,2343530,7/1/2022,135000
10174,3603121,7/1/2022,70000
10175,942392,8/1/2022,95000
10176,2610064,8/1/2022,95000
10177,3698083,8/1/2022,70000
10178,2001744,7/1/2022,135000
10179,917192,8/1/2022,95000
10180,4280872,8/1/2022,70000
10181,1547366,7/1/2022,75000
10182,1179365,7/1/2022,75000
10183,3622523,7/1/2022,70000
10184,4235435,7/1/2022,70000
10185,4254878,7/7/2022,48387
10186,2300100,8/1/2022,75000
10187,3701427,8/1/2022,70000
10188,889339,6/1/2022,143182
10189,2383092,6/1/2022,75000
10190,3075212,6/1/2022,90000
10191,1219857,7/1/2022,127273
10192,1114579,7/1/2022,105000
10193,2774051,7/1/2022,75000
10194,3142659,7/1/2022,75000
10195,919035,6/1/2022,70000
10196,2603215,7/1/2022,75000
10197,4265700,7/11/2022,47420
10198,713198,8/1/2022,75000
10199,2513209,8/1/2022,75000
10200,3488318,8/1/2022,70000
10201,640096,8/1/2022,70000
10202,842094,6/1/2022,105000
10203,1370889,6/1/2022,70000
10204,2073724,6/1/2022,70000
10205,2109027,7/1/2022,75000
10206,3612406,7/1/2022,70000
10207,4143615,7/1/2022,60000
10208,3889855,7/1/2022,61935
10209,847557,8/1/2022,95000
10210,2978024,8/1/2022,75000
10211,1400243,6/8/2022,72833
10212,4156432,6/1/2022,70000
10213,1495038,7/1/2022,95000
10214,2634494,7/1/2022,95000
10215,2819829,8/1/2022,95000
10216,2892445,8/1/2022,75000
10217,2514382,8/1/2022,70000
10218,3226141,8/1/2022,70000
10219,2438767,7/1/2022,75000
10220,3499645,7/1/2022,90000
10221,3481403,7/1/2022,70000
10222,3809764,7/1/2022,0
10223,4303004,7/27/2022,11290
10224,4096768,8/1/2022,70000
10225,2729449,6/1/2022,95000
10226,1642321,6/1/2022,75000
10227,1624853,7/1/2022,85000
10228,3341770,7/1/2022,90000
10229,3619179,7/1/2022,70000
10230,3712896,7/1/2022,70000
10231,494992,6/1/2022,105000
10232,3625426,6/1/2022,70000
10233,1184159,7/1/2022,75000
10234,4295647,7/24/2022,28153
10235,693587,8/1/2022,125000
10236,3571896,8/1/2022,70000
10237,3403251,8/1/2022,90000
10238,4122229,8/1/2022,60000
10239,2774171,6/1/2022,75000
10240,3377650,6/1/2022,70000
10241,331542,7/1/2022,105000
10242,1984764,7/1/2022,95000
10243,2099117,7/1/2022,75000
10244,1033674,7/1/2022,95000
10245,415956,8/1/2022,100000
10246,686976,8/1/2022,75000
10247,2714961,8/1/2022,115000
10248,3538661,8/1/2022,60000
10249,3342736,8/1/2022,70000
10250,2598214,6/1/2022,95000
10251,2846019,6/1/2022,95000
10252,2724987,6/1/2022,95000
10253,4221547,6/23/2022,18666
10254,1847479,7/1/2022,75000
10255,2585460,7/1/2022,75000
10256,3840094,7/1/2022,70000
10257,1006803,8/1/2022,105000
10258,1223001,8/1/2022,110000
10259,2612513,8/1/2022,75000
10260,4040112,6/1/2022,63636
10261,3307136,6/1/2022,60000
10262,4139153,7/1/2022,60000
10263,4257453,7/8/2022,54193
10264,394624,8/1/2022,70000
10265,2441677,8/1/2022,75000
10266,3102439,8/1/2022,75000
10267,3136906,8/1/2022,75000
10268,3280257,8/1/2022,70000
10269,3733790,8/1/2022,70000
10270,518803,7/1/2022,75000
10271,1639418,7/1/2022,75000
10272,1121798,7/1/2022,75000
10273,929151,8/1/2022,75000
10274,2399404,8/1/2022,75000
10275,2278340,6/1/2022,75000
10276,4199748,6/14/2022,39666
10277,616905,7/1/2022,95000
10278,2732930,7/1/2022,135000
10279,1604115,8/1/2022,70000
10280,1977750,8/1/2022,95000
10281,4264821,8/1/2022,70000
10282,2258646,7/1/2022,75000
10283,3197179,7/1/2022,115000
10284,3953345,7/1/2022,70000
10285,4247774,7/4/2022,63226
10286,2046336,8/1/2022,75000
10287,3819140,8/1/2022,70000
10288,3815664,6/1/2022,70000
10289,2043206,7/1/2022,95000
10290,3534933,7/1/2022,70000
10291,3810521,7/1/2022,70000
10292,830279,8/1/2022,75000
10293,1850559,8/1/2022,95000
10294,3564319,8/1/2022,70000
10295,3671761,8/1/2022,70000
10296,1698125,6/1/2022,95000
10297,2668165,6/1/2022,75000
10298,3820126,6/1/2022,70000
10299,510365,7/1/2022,75000
10300,1459297,7/1/2022,75000
10301,3777722,7/1/2022,54194
10302,4081254,7/1/2022,60000
10303,4113353,7/1/2022,70000
10304,1910248,8/1/2022,95000
10305,2257112,8/1/2022,75000
10306,4306101,8/1/2022,70000
10307,2022806,6/1/2022,95000
10308,3550790,6/1/2022,70000
10309,1400719,7/1/2022,75000
10310,3573909,7/1/2022,70000
10311,2796951,8/1/2022,95000
10312,1481599,6/1/2022,115000
10313,1998454,7/1/2022,90000
10314,2793453,7/1/2022,75000
10315,4078471,7/1/2022,60000
10316,1119135,8/1/2022,75000
10317,3657221,6/1/2022,70000
10318,4118621,6/1/2022,70000
10319,860589,7/1/2022,75000
10320,1262918,7/1/2022,75000
10321,3074073,7/1/2022,95000
10322,2916875,7/1/2022,75000
10323,1201612,7/1/2022,70000
10324,4231684,7/1/2022,60000
10325,2487194,8/1/2022,75000
10326,4330984,8/6/2022,58710
10327,3371294,6/1/2022,60000
10328,3420696,7/1/2022,70000
10329,3701306,7/1/2022,21290
10330,753853,8/1/2022,75000
10331,2930290,8/1/2022,95000
10332,1193912,6/1/2022,70000
10333,3128879,6/1/2022,75000
10334,4040516,6/1/2022,70000
10335,398486,8/1/2022,95000
10336,2268217,6/1/2022,70000
10337,1257383,6/1/2022,75000
10338,1575560,6/1/2022,70000
10339,1779013,6/1/2022,95000
10340,4044978,6/1/2022,70000
10341,1717671,7/1/2022,70000
10342,1643144,7/1/2022,115000
10343,2782525,7/1/2022,75000
10344,1370688,8/1/2022,115000
10345,3121668,8/1/2022,95000
10346,3620964,6/1/2022,70000
10347,1312465,7/1/2022,85000
10348,2099146,8/1/2022,95000
10349,2823177,8/1/2022,90000
10350,4382598,8/28/2022,9033
10351,2052811,6/1/2022,95000
10352,1199911,6/1/2022,90000
10353,1981617,6/1/2022,75000
10354,3410828,6/1/2022,90000
10355,1396910,8/1/2022,115000
10356,2851165,8/1/2022,75000
10357,2896816,8/1/2022,95000
10358,3123431,8/1/2022,75000
10359,3294037,8/1/2022,90000
10360,2638474,6/1/2022,75000
10361,4144843,6/1/2022,70000
10362,4168587,7/1/2022,70000
10363,1467825,8/1/2022,95000
10364,2355214,8/1/2022,95000
10365,3080388,8/1/2022,95000
10366,3433935,8/1/2022,90000
10367,4343738,8/12/2022,38710
10368,630549,6/1/2022,75000
10369,1729404,6/1/2022,115000
10370,2330755,6/1/2022,75000
10371,2914207,6/1/2022,95000
10372,1898251,7/1/2022,75000
10373,4332093,8/7/2022,56451
10374,1120155,6/1/2022,95000
10375,2743371,6/1/2022,95000
10376,3178400,7/1/2022,95000
10377,3560162,7/1/2022,70000
10378,701402,8/1/2022,75000
10379,4279193,8/1/2022,70000
10380,3814678,8/1/2022,70000
10381,3806240,8/1/2022,70000
10382,211755,6/1/2022,185000
10383,3243690,6/1/2022,90000
10384,4217169,6/21/2022,23334
10385,3150526,7/1/2022,75000
10386,2823423,7/1/2022,115000
10387,4161792,7/1/2022,70000
10388,1631455,8/1/2022,70000
10389,1634799,8/1/2022,70000
10390,3143719,8/1/2022,75000
10391,3397803,8/1/2022,90000
10392,4269283,8/1/2022,70000
10393,2092698,7/1/2022,80000
10394,1665054,7/1/2022,75000
10395,2565313,7/1/2022,95000
10396,3192147,7/1/2022,95000
10397,3965413,7/1/2022,70000
10398,3904252,7/1/2022,70000
10399,3153971,8/1/2022,63636
10400,3772766,8/1/2022,70000
10401,267764,6/1/2022,85000
10402,2380988,6/1/2022,75000
10403,2166619,7/1/2022,75000
10404,4216260,7/1/2022,70000
10405,1231050,8/1/2022,95000
10406,1522439,8/1/2022,70000
10407,4391397,8/31/2022,2258
10408,1560529,6/1/2022,95000
10409,2806663,6/1/2022,95000
10410,3483712,6/1/2022,90000
10411,2903780,7/1/2022,75000
10412,811978,7/1/2022,70000
10413,4112733,7/1/2022,60000
10414,3287732,6/1/2022,60000
10415,3733449,6/1/2022,70000
10416,3784221,6/1/2022,70000
10417,3821039,6/1/2022,70000
10418,1477279,7/1/2022,75000
10419,4254701,7/7/2022,48387
10420,2106284,8/1/2022,75000
10421,2221207,8/1/2022,75000
10422,4058705,8/1/2022,70000
10423,2313593,6/1/2022,95000
10424,316117,7/1/2022,75000
10425,1353466,7/1/2022,95000
10426,4097753,7/1/2022,80000
10427,1264462,8/1/2022,115000
10428,2010311,8/1/2022,95000
10429,1200382,6/1/2022,143182
10430,2395412,6/1/2022,115000
10431,2431867,6/1/2022,95000
10432,3874594,6/1/2022,70000
10433,3893996,6/1/2022,70000
10434,4008919,6/1/2022,70000
10435,4198487,6/13/2022,42000
10436,1225930,7/1/2022,65000
10437,4143190,8/1/2022,80000
10438,523180,6/1/2022,75000
10439,2555348,6/1/2022,75000
10440,2137302,6/1/2022,95000
10441,3088392,6/1/2022,95000
10442,431441,6/1/2022,30000
10443,3762678,6/1/2022,80000
10444,3789244,6/1/2022,70000
10445,4035827,6/1/2022,70000
10446,2292256,7/1/2022,95000
10447,3820919,7/1/2022,70000
10448,4253145,7/6/2022,58710
10449,753426,6/1/2022,85000
10450,2889321,6/1/2022,75000
10451,3643408,6/1/2022,70000
10452,1341250,7/1/2022,75000
10453,255993,7/1/2022,105000
10454,1076999,7/1/2022,70000
10455,3809901,7/1/2022,60000
10456,712555,8/1/2022,159091
10457,2959188,8/1/2022,75000
10458,4025231,8/1/2022,70000
10459,3945342,8/1/2022,70968
10460,2339906,6/1/2022,75000
10461,903524,6/1/2022,85000
10462,1986838,6/1/2022,75000
10463,4103894,7/1/2022,80000
10464,2268537,8/1/2022,95000
10465,3948915,6/1/2022,80000
10466,3141468,7/1/2022,75000
10467,177989,8/1/2022,75000
10468,3480332,8/1/2022,70000
10469,2029706,6/1/2022,95000
10470,2854168,6/1/2022,75000
10471,3065496,6/1/2022,95000
10472,3867799,6/1/2022,70000
10473,1578164,7/1/2022,95000
10474,2096647,6/1/2022,95000
10475,3421887,6/1/2022,90000
10476,3626339,6/1/2022,70000
10477,3147289,7/1/2022,95000
10478,4111054,7/1/2022,60000
10479,3340412,8/1/2022,60000
10480,1927919,8/1/2022,70000
10481,4248311,8/1/2022,70000
10482,3822718,6/1/2022,70000
10483,964682,7/1/2022,75000
10484,3846462,7/1/2022,70000
10485,674960,8/1/2022,75000
10486,2332661,8/1/2022,75000
10487,3307006,8/1/2022,0
10488,3322028,8/1/2022,60000
10489,3495336,8/1/2022,70000
10490,2450367,6/1/2022,75000
10491,3474616,6/1/2022,70000
10492,4192377,6/10/2022,56000
10493,3183766,7/1/2022,75000
10494,1040658,7/1/2022,75000
10495,3215256,8/1/2022,75000
10496,3645766,8/1/2022,70000
10497,3842037,8/1/2022,80000
10498,2589833,6/1/2022,75000
10499,794081,6/1/2022,85000
10500,3898458,6/1/2022,70000
10501,515305,7/1/2022,105000
10502,2319309,8/1/2022,95000
10503,2580916,8/1/2022,75000
10504,3809596,8/1/2022,60000
10505,2642284,6/1/2022,75000
10506,3155215,6/1/2022,95000
10507,1895789,6/1/2022,30000
10508,1322782,7/1/2022,95000
10509,3301622,6/1/2022,70000
10510,3258699,6/1/2022,70000
10511,1097857,6/1/2022,70000
10512,2858433,7/1/2022,95000
10513,3643288,7/1/2022,70000
10514,2227141,8/1/2022,115000
10515,3960765,8/1/2022,80000
10516,3280455,6/1/2022,70000
10517,2714444,7/1/2022,95000
10518,294864,7/1/2022,75000
10519,4265824,7/11/2022,40646
10520,1541499,8/1/2022,90000
10521,1543824,8/1/2022,95000
10522,2184950,8/1/2022,75000
10523,2056893,6/1/2022,135000
10524,1607173,7/1/2022,90000
10525,4163898,7/1/2022,70000
10526,1320563,7/1/2022,70000
10527,1933942,7/30/2022,4516
10528,931028,8/1/2022,75000
10529,2417065,6/1/2022,80000
10530,603414,6/1/2022,75000
10531,3021542,6/1/2022,75000
10532,793399,6/1/2022,80000
10533,1387046,6/1/2022,95000
10534,3758560,6/1/2022,70000
10535,2208848,8/1/2022,95000
10536,2245666,8/1/2022,95000
10537,469878,7/1/2022,95000
10538,2857406,7/1/2022,75000
10539,1253510,7/1/2022,115000
10540,3885330,7/1/2022,80000
10541,782864,8/1/2022,105000
10542,1971814,8/1/2022,95000
10543,1249139,7/1/2022,95000
10544,1322100,7/1/2022,90000
10545,1687607,7/1/2022,95000
10546,1724425,7/1/2022,95000
10547,3073160,7/1/2022,95000
10548,1716993,8/1/2022,95000
10549,412660,6/1/2022,95000
10550,3188348,6/1/2022,75000
10551,3843224,6/1/2022,70000
10552,79162,7/1/2022,80000
10553,3211114,8/1/2022,90000
10554,4039603,6/1/2022,70000
10555,811018,8/1/2022,85000
10556,994522,8/1/2022,75000
10557,2122244,8/1/2022,95000
10558,2856540,8/1/2022,75000
10559,2168638,6/1/2022,75000
10560,714539,7/1/2022,159091
10561,255858,7/1/2022,159091
10562,2984176,7/1/2022,105000
10563,3247322,7/1/2022,70000
10564,3779639,7/1/2022,70000
10565,3902432,7/1/2022,60000
10566,481925,8/1/2022,75000
10567,1900502,8/1/2022,75000
10568,3312676,8/1/2022,90000
10569,4266723,8/1/2022,60000
10570,3478399,6/1/2022,70000
10571,960507,7/1/2022,105000
10572,1170143,8/1/2022,14516
10573,2711042,8/1/2022,95000
10574,2986255,8/1/2022,135000
10575,3071212,8/1/2022,95000
10576,3887808,8/1/2022,80000
10577,2549123,6/1/2022,95000
10578,3617415,6/1/2022,70000
10579,3887630,7/1/2022,70968
10580,4225745,7/1/2022,70000
10581,1945446,8/1/2022,135000
10582,3187923,8/1/2022,75000
10583,3289408,8/1/2022,70000
10584,3874169,8/1/2022,70000
10585,3589803,6/1/2022,63636
10586,2983525,6/1/2022,70000
10587,3365355,6/1/2022,70000
10588,3305659,6/1/2022,70000
10589,2485902,7/1/2022,155000
10590,3297304,7/1/2022,60000
10591,808202,7/1/2022,70000
10592,1049607,7/1/2022,75000
10593,3578144,7/1/2022,70000
10594,4098874,8/1/2022,70000
10595,3470668,6/1/2022,70000
10596,3729665,6/1/2022,80000
10597,3083956,7/1/2022,70000
10598,672218,7/1/2022,85000
10599,3584939,7/1/2022,70000
10600,3857744,7/1/2022,70000
10601,3980480,7/1/2022,70000
10602,3661060,8/1/2022,70000
10603,4190926,8/1/2022,70000
10604,3996597,8/1/2022,80000
10605,3966021,8/1/2022,70000
10606,1953768,6/1/2022,115000
10607,4055229,6/1/2022,70000
10608,1979168,7/1/2022,75000
10609,778424,7/1/2022,70000
10610,4221459,7/1/2022,70000
10611,1792513,8/1/2022,95000
10612,1901894,8/1/2022,75000
10613,4283684,8/1/2022,70000
10614,3095433,6/1/2022,143182
10615,1271417,6/1/2022,95000
10616,3361822,7/1/2022,90000
10617,3251587,8/20/2022,0
10618,3830729,8/1/2022,70000
10619,3246221,6/1/2022,63636
10620,140852,6/1/2022,75000
10621,1216866,6/1/2022,70000
10622,1653656,7/1/2022,90000
10623,2931789,7/1/2022,65000
10624,638901,8/1/2022,75000
10625,845592,6/1/2022,105000
10626,1583972,6/1/2022,75000
10627,2014937,6/1/2022,75000
10628,3012506,6/1/2022,75000
10629,1404375,7/1/2022,95000
10630,2857945,7/1/2022,95000
10631,4069261,7/1/2022,70000
10632,3988894,8/1/2022,70000
10633,3992670,8/1/2022,70000
10634,3987247,6/1/2022,60000
10635,4181281,6/6/2022,58334
10636,4197290,6/13/2022,42000
10637,1545581,7/1/2022,95000
10638,4107394,8/1/2022,63636
10639,449280,8/1/2022,95000
10640,2425597,8/1/2022,75000
10641,1786137,7/1/2022,70000
10642,2465987,7/1/2022,95000
10643,1999996,8/1/2022,95000
10644,4209048,8/1/2022,70000
10645,922727,6/1/2022,75000
10646,4126456,6/1/2022,70000
10647,2396948,7/1/2022,75000
10648,2994719,7/1/2022,75000
10649,820791,8/1/2022,85000
10650,2773031,8/1/2022,75000
10651,3965079,8/1/2022,70000
10652,827698,8/1/2022,70000
10653,3961986,8/1/2022,70000
10654,4349703,8/14/2022,40646
10655,1249958,6/1/2022,180000
10656,3100528,6/1/2022,75000
10657,3628924,6/1/2022,70000
10658,2197049,7/1/2022,75000
10659,2611444,7/1/2022,125000
10660,525398,8/1/2022,105000
10661,2532021,6/1/2022,75000
10662,2973932,6/1/2022,95000
10663,1096235,6/1/2022,75000
10664,1622927,6/1/2022,70000
10665,1990303,6/1/2022,95000
10666,2961597,6/1/2022,75000
10667,2920402,8/1/2022,95000
10668,3157499,8/1/2022,70000
10669,3769444,8/1/2022,70000
10670,3616473,6/1/2022,70000
10671,2280262,7/1/2022,95000
10672,2580400,7/1/2022,95000
10673,3020572,7/1/2022,95000
10674,2607512,8/1/2022,75000
10675,2646550,8/1/2022,95000
10676,2144888,7/1/2022,75000
10677,2048207,7/1/2022,95000
10678,1616930,8/1/2022,95000
10679,3338929,8/1/2022,110000
10680,1759555,6/1/2022,75000
10681,1842082,6/1/2022,95000
10682,2415335,6/1/2022,95000
10683,3227639,6/1/2022,90000
10684,3293160,6/1/2022,60000
10685,3606671,6/1/2022,60000
10686,4224803,7/1/2022,70000
10687,2201457,8/1/2022,105000
10688,2218560,8/1/2022,95000
10689,2255378,8/1/2022,95000
10690,3294583,8/1/2022,60000
10691,3686317,6/1/2022,30000
10692,3720976,6/1/2022,70000
10693,3835274,6/1/2022,70000
10694,2236940,7/1/2022,75000
10695,2916900,7/1/2022,65000
10696,3282527,7/1/2022,60000
10697,2866252,8/1/2022,75000
10698,3453874,7/1/2022,90000
10699,3036921,8/1/2022,95000
10700,4261323,8/1/2022,70000
10701,232904,6/1/2022,75000
10702,1932313,6/1/2022,115000
10703,267397,6/1/2022,70000
10704,4066709,6/1/2022,70000
10705,1908873,7/1/2022,70000
10706,3663781,7/1/2022,70000
10707,1330324,8/1/2022,70000
10708,2818679,8/1/2022,135645
10709,1971450,8/1/2022,50000
10710,4126973,8/1/2022,70000
10711,1042370,6/1/2022,75000
10712,3611929,6/1/2022,70000
10713,3640538,6/1/2022,70000
10714,3895873,6/1/2022,70000
10715,1623291,7/1/2022,75000
10716,2411837,7/1/2022,75000
10717,3035384,8/1/2022,75000
10718,3382197,8/1/2022,70000
10719,3212345,7/1/2022,70000
10720,3280195,7/1/2022,90000
10721,3868137,7/1/2022,80000
10722,1138085,8/1/2022,95000
10723,1208094,8/1/2022,75000
10724,3000840,8/1/2022,95000
10725,3242868,6/1/2022,70000
10726,1512336,6/1/2022,52000
10727,2745105,6/1/2022,75000
10728,3193800,6/1/2022,70000
10729,818171,7/1/2022,95000
10730,3221140,8/1/2022,70000
10731,3283041,8/1/2022,110000
10732,2907079,8/1/2022,70000
10733,3512885,6/1/2022,63636
10734,646716,7/1/2022,75000
10735,2394357,7/1/2022,115000
10736,1675454,8/1/2022,70000
10737,4329611,8/6/2022,58710
10738,4392088,8/31/2022,2581
10739,1628126,6/1/2022,70000
10740,2156477,6/1/2022,95000
10741,2931276,7/1/2022,75000
10742,3420718,7/1/2022,70000
10743,2626830,8/1/2022,95000
10744,3831639,8/1/2022,80000
10745,1908763,6/1/2022,115000
10746,1763331,6/1/2022,75000
10747,2726721,6/1/2022,75000
10748,3538255,7/1/2022,70000
10749,1993263,8/1/2022,115000
10750,2132642,8/1/2022,95000
10751,2550688,8/1/2022,75000
10752,2884519,8/1/2022,95000
10753,3220022,8/1/2022,70000
10754,4081400,8/1/2022,70000
10755,3700888,6/1/2022,70000
10756,1751226,7/1/2022,75000
10757,617824,8/1/2022,75000
10758,1111529,8/1/2022,75000
10759,3413901,6/1/2022,90000
10760,2326773,6/1/2022,70000
10761,2438348,6/1/2022,75000
10762,3119416,6/1/2022,75000
10763,4032332,8/1/2022,70000
10764,656850,6/1/2022,143182
10765,4229104,6/26/2022,16515
10766,2183697,7/1/2022,95000
10767,1542009,8/1/2022,75000
10768,2252907,8/1/2022,115000
10769,2500970,8/1/2022,75000
10770,2812189,8/1/2022,75000
10771,3675176,6/1/2022,0
10772,4111710,7/1/2022,70000
10773,1461753,8/1/2022,75000
10774,3396267,8/1/2022,110000
10775,3203092,6/1/2022,95000
10776,3548486,6/1/2022,70000
10777,1527147,7/1/2022,95000
10778,2136247,7/1/2022,95000
10779,3038956,7/1/2022,95000
10780,4029425,7/26/2022,13549
10781,1005266,8/1/2022,85000
10782,2980752,8/1/2022,95000
10783,2987819,8/1/2022,75000
10784,4085950,8/1/2022,60000
10785,583613,6/1/2022,75000
10786,1240193,6/1/2022,70000
10787,3131212,6/1/2022,75000
10788,4216746,6/21/2022,23334
10789,1646191,7/1/2022,75000
10790,2186168,7/1/2022,75000
10791,3081374,7/1/2022,75000
10792,1987213,8/1/2022,95000
10793,3317053,8/1/2022,70000
10794,2456074,7/1/2022,95000
10795,2850339,7/1/2022,95000
10796,3998484,7/1/2022,70000
10797,3925726,7/1/2022,80000
10798,2659787,8/1/2022,75000
10799,2677203,8/1/2022,75000
10800,3722648,8/1/2022,70000
10801,3899678,8/1/2022,80000
10802,3836209,8/1/2022,70000
10803,3112508,7/1/2022,115000
10804,3374925,7/1/2022,70000
10805,1640111,8/1/2022,95000
10806,3546506,8/1/2022,60000
10807,602501,6/1/2022,75000
10808,2431295,6/1/2022,115000
10809,4164392,6/1/2022,70000
10810,4049859,7/1/2022,70000
10811,1983835,8/1/2022,75000
10812,2055147,8/1/2022,95000
10813,2828350,8/1/2022,95000
10814,1569730,7/1/2022,115000
10815,2580228,7/1/2022,90000
10816,3879023,7/1/2022,70000
10817,1458431,8/1/2022,75000
10818,2754028,8/1/2022,95000
10819,2830623,8/1/2022,75000
10820,591253,6/1/2022,95000
10821,514457,6/1/2022,75000
10822,1120035,6/1/2022,115000
10823,3371852,6/1/2022,90000
10824,3947724,6/1/2022,80000
10825,4174052,6/3/2022,65334
10826,1420291,8/1/2022,115000
10827,2376413,8/1/2022,95000
10828,3370066,6/1/2022,70000
10829,1300659,8/1/2022,65000
10830,3704300,8/1/2022,70000
10831,4190614,8/1/2022,70000
10832,3980373,8/1/2022,70000
10833,3292903,6/1/2022,70000
10834,1141696,6/1/2022,75000
10835,3352617,6/1/2022,70000
10836,897287,7/1/2022,95000
10837,3131092,7/1/2022,75000
10838,3531306,8/1/2022,70000
10839,3933460,8/1/2022,70000
10840,3605846,6/1/2022,70000
10841,3636422,6/1/2022,80000
10842,3719533,6/1/2022,0
10843,2591648,7/1/2022,75000
10844,2251851,7/1/2022,75000
10845,2392435,7/1/2022,75000
10846,3901919,7/1/2022,70000
10847,2668942,8/1/2022,70000
10848,3184374,8/1/2022,75000
10849,4315054,8/1/2022,70000
10850,2894458,7/1/2022,75000
10851,3741962,7/1/2022,70000
10852,854401,8/1/2022,105000
10853,3641509,8/1/2022,70000
10854,294680,8/1/2022,80000
10855,3181781,6/1/2022,70000
10856,3304350,6/1/2022,90000
10857,4185702,6/8/2022,53666
10858,3221649,7/1/2022,159091
10859,1349344,7/1/2022,75000
10860,3790979,7/1/2022,70000
10861,2858828,7/1/2022,70000
10862,4262795,7/10/2022,49677
10863,2976290,8/1/2022,95000
10864,3333359,8/1/2022,100000
10865,3364387,8/1/2022,75000
10866,3369080,8/1/2022,70000
10867,2823286,6/1/2022,75000
10868,2318967,6/1/2022,70000
10869,3525590,6/1/2022,70000
10870,3859705,6/1/2022,70000
10871,1314910,7/1/2022,70000
10872,3232101,7/1/2022,70000
10873,4005792,7/1/2022,60000
10874,3957524,8/1/2022,70000
10875,1892062,6/1/2022,65000
10876,4217874,6/22/2022,24000
10877,1155862,7/1/2022,75000
10878,3726289,7/1/2022,70000
10879,3126669,8/1/2022,95000
10880,4328810,8/5/2022,52258
10881,891108,6/1/2022,75000
10882,1480435,6/1/2022,70000
10883,3174029,6/1/2022,95000
10884,4217948,6/22/2022,21000
10885,2070051,7/1/2022,75000
10886,3821663,7/1/2022,70000
10887,3852798,8/1/2022,100000
10888,3361942,8/1/2022,90000
10889,3819679,8/1/2022,70000
10890,3014675,8/1/2022,70000
10891,1045689,6/1/2022,105000
10892,1909730,6/1/2022,70000
10893,1297016,7/1/2022,95000
10894,2201199,6/1/2022,75000
10895,2540996,6/1/2022,75000
10896,2262448,7/1/2022,115000
10897,3769265,7/1/2022,80000
10898,1239798,6/1/2022,95000
10899,1148027,6/1/2022,95000
10900,1431571,6/1/2022,70000
10901,4059211,6/1/2022,60000
10902,551222,7/1/2022,95000
10903,480360,7/1/2022,75000
10904,2606537,7/1/2022,75000
10905,274444,8/1/2022,85000
10906,3303389,8/1/2022,60000
10907,3724632,7/1/2022,70000
